"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Wed May 28 21:17:09 UTC 2025","skipped","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","2","1 Import Locations with all fields","","Wed May 28 21:17:04 UTC 2025","broken","Wed May 28 21:17:04 UTC 2025","","Import Locations","",""
"","43168","1.7. Add Item from Person View/ ""Items Belonging to"" tab -- redirect to Add Duplicate Item page and complete the action","Add Item","Wed May 28 21:33:31 UTC 2025","passed","Wed May 28 21:34:14 UTC 2025","","1. Org Admin","",""
"","22935","6. Auto-Assigned Case Number -- Case Number can be edited when Auto-assigning of Case Numbers is enabled for new cases","","Wed May 28 21:23:00 UTC 2025","passed","Wed May 28 21:23:23 UTC 2025","","Edit Case","",""
"","8780","1.3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add User","Wed May 28 21:55:23 UTC 2025","failed","Wed May 28 21:55:32 UTC 2025","","1.3 --- with Custom Forms","",""
"","0","I.C_5 Case Import - Precheck Only","","Wed May 28 21:16:17 UTC 2025","skipped","Wed May 28 21:16:17 UTC 2025","","Import Cases","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Wed May 28 21:17:09 UTC 2025","skipped","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","63218","A.N_1. Add Note to Case","","Wed May 28 21:45:11 UTC 2025","failed","Wed May 28 21:46:14 UTC 2025","","Add Notes","",""
"","87772","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Wed May 28 21:49:26 UTC 2025","failed","Wed May 28 21:50:54 UTC 2025","","3. Add Person with Custom Form","",""
"","230","S.I_1. Search by Item Description","","Wed May 28 21:16:38 UTC 2025","failed","Wed May 28 21:16:38 UTC 2025","","Search Item","",""
"","61515","1. Edit and verify all values on Case View page -- replace the current values in multiselect fields (Case Officers, Tags)","","Wed May 28 21:19:21 UTC 2025","passed","Wed May 28 21:20:23 UTC 2025","","Edit Case","",""
"","0","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","skipped","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","709","1 Import Media","","Wed May 28 21:17:13 UTC 2025","failed","Wed May 28 21:17:14 UTC 2025","","Import Media","",""
"","0","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Wed May 28 21:17:09 UTC 2025","skipped","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","17662","1.2. Optional fields disabled -- redirect to View Added Item -- Item Belongs To Shows All People"" turned OFF in Org Settings -- multiple values selected for ""Item Belongs to"" and Tags","Add Item","Wed May 28 21:31:50 UTC 2025","failed","Wed May 28 21:32:07 UTC 2025","","1. Org Admin","",""
"","0","6. Import update for item status (CheckIn transaction)","","Wed May 28 21:16:26 UTC 2025","skipped","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","729","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Wed May 28 21:16:08 UTC 2025","failed","Wed May 28 21:16:09 UTC 2025","","1. all fields enabled in Org Settings","",""
"","20359","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Wed May 28 21:24:04 UTC 2025","passed","Wed May 28 21:24:24 UTC 2025","","Edit Case","",""
"","0","5 Validation messages for invalid values","","Wed May 28 21:16:45 UTC 2025","skipped","Wed May 28 21:16:45 UTC 2025","","Import Legacy Chain of Custody","",""
"","0","2 Import Legacy Chain of Custody - Precheck Only","","Wed May 28 21:16:45 UTC 2025","skipped","Wed May 28 21:16:45 UTC 2025","","Import Legacy Chain of Custody","",""
"","740","3 Import Notes for Case - Precheck Only","","Wed May 28 21:17:24 UTC 2025","failed","Wed May 28 21:17:25 UTC 2025","","Import Notes","",""
"","6072","1.3. Add Item from Case View /Items tab -- redirect to Add Item page again","Add Item","Wed May 28 21:32:07 UTC 2025","failed","Wed May 28 21:32:13 UTC 2025","","1. Org Admin","",""
"","0","1.2 Org Admin-- minimum case fields -- redirect to Add Case page again","Add Case","Wed May 28 21:17:09 UTC 2025","skipped","Wed May 28 21:17:09 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","4990","1.9. Only active people should show up in ""Recovered By"" field when searching by first/middle/last name or email","Add Item","Wed May 28 21:35:01 UTC 2025","failed","Wed May 28 21:35:06 UTC 2025","","1. Org Admin","",""
"","742","2 Import Notes for Item","","Wed May 28 21:17:23 UTC 2025","failed","Wed May 28 21:17:24 UTC 2025","","Import Notes","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","skipped","Wed May 28 21:15:58 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","84933","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Wed May 28 21:27:33 UTC 2025","passed","Wed May 28 21:28:58 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","1246","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Wed May 28 21:15:58 UTC 2025","failed","Wed May 28 21:15:59 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","761","3. Import Person with all fields - Precheck Only","","Wed May 28 21:17:37 UTC 2025","failed","Wed May 28 21:17:38 UTC 2025","","Import People","",""
"","68348","3.4 --- Duplicating item with Currency Form attached","Add Item","Wed May 28 21:39:24 UTC 2025","passed","Wed May 28 21:40:33 UTC 2025","","3 Add Item with Custom Form","",""
"","15856","A.M_4. Add Media to Task","","Wed May 28 21:44:33 UTC 2025","passed","Wed May 28 21:44:49 UTC 2025","","Add Media","",""
"","1","5. Import update for item status (Undispose transaction)","","Wed May 28 21:16:26 UTC 2025","skipped","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","31271","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Wed May 28 21:30:21 UTC 2025","passed","Wed May 28 21:30:53 UTC 2025","","Edit Item","",""
"","1","I.C_2 Case with minimum number of fields","","Wed May 28 21:16:17 UTC 2025","skipped","Wed May 28 21:16:17 UTC 2025","","Import Cases","",""
"","36981","1.1. All fields enabled -- redirect to View Added Person","Add Person","Wed May 28 21:46:30 UTC 2025","passed","Wed May 28 21:47:07 UTC 2025","","1. Org Admin","",""
"","66737","3. Remove all optional values & check history records","","Wed May 28 21:28:26 UTC 2025","failed","Wed May 28 21:29:33 UTC 2025","","Edit Item","",""
"","0","7. Item Updates Import - Precheck Only","","Wed May 28 21:16:26 UTC 2025","skipped","Wed May 28 21:16:26 UTC 2025","","Import Item Updates","",""
"","777","2. Import and verify Person with minimum fields","","Wed May 28 21:17:36 UTC 2025","failed","Wed May 28 21:17:37 UTC 2025","","Import People","",""
"","631","1. Report from Case View page - Items tab","Reports","Wed May 28 21:17:16 UTC 2025","failed","Wed May 28 21:17:17 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","548","1. Verify list of already existing services are in place and all listed services have a green status","","Wed May 28 21:17:26 UTC 2025","failed","Wed May 28 21:17:27 UTC 2025","","System Services Page: verify the existing Services are in place, if a new Service gets added =>check the status for all of those","",""
"","1","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Wed May 28 21:16:17 UTC 2025","broken","Wed May 28 21:16:17 UTC 2025","","Import Cases","",""
"","14454","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Wed May 28 21:51:35 UTC 2025","failed","Wed May 28 21:51:49 UTC 2025","","1.1 Org Admin","",""
"","45379","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Wed May 28 21:21:24 UTC 2025","passed","Wed May 28 21:22:10 UTC 2025","","Edit Case","",""
"","2","1 Import Legacy Chain of Custody - Checked In transaction","","Wed May 28 21:16:45 UTC 2025","broken","Wed May 28 21:16:45 UTC 2025","","Import Legacy Chain of Custody","",""
